sim_time,mode,qx,qy,qz,qw,r_ref_x,r_ref_y,r_ref_z,r_ref_w,roll,pitch,yaw,erot_x,erot_y,erot_z,omega_x,omega_y,omega_z,tau_x,tau_y,tau_z,thrust_des,thrust_actual,f0,f1,f2,f3,speed0,speed1,speed2,speed3,vz,z_target,pos_x,pos_y,pos_z
2.165,hover,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412704949233335,0.3412704949233335,0.08531762373083338,0.08531762373083338,0.08531762373083338,0.08531762373083338,1686.3928341367498,1686.3928341367498,1686.3928341367498,1686.3928341367498,0.0,0.2200019891872249,0.0,0.0,0.220003530981669
2.18,hover,-7.82090772926183e-23,1.3360848842329878e-38,1.192712583500101e-20,1.0,0.0,0.0,0.0,1.0,-1.564181545852366e-22,2.6723563303672375e-38,2.385425167000202e-20,0.0,0.0,0.0,-7.820352424953965e-20,1.423523966531848e-35,3.1721079348406295e-20,9.501728196319067e-23,-1.7295816193361952e-38,-3.854111140831365e-23,0.34120543256287417,0.34120543256287417,0.08530135814071854,0.08530135814071854,0.08530135814071854,0.08530135814071854,1686.2320732006667,1686.2320732006667,1686.2320732006667,1686.2320732006667,0.00018072877905367366,0.2200019891872249,6.27145123319228e-39,3.4410554083287217e-23,0.22002160385957437
2.19,hover,-8.536871245066528e-22,1.920131131789083e-22,2.0087373497378685e-19,1.0,0.0,0.0,0.0,1.0,-1.7073742490133055e-21,3.840262263578166e-22,4.017474699475737e-19,0.0,0.0,0.0,-2.0647197265474684e-19,6.402649089712854e-20,4.383853165949837e-17,2.510041397759867e-22,-7.747205398552551e-23,-5.3045099124183237e-20,0.34114371775073965,0.34114371775073965,0.08528592943768491,0.08528592943768491,0.08528592943768491,0.08528592943768491,1686.0795694715885,1686.0795694715885,1686.0795694715885,1686.0795694715885,0.0003644573834784507,0.2200019891872249,9.858588007358047e-23,4.2110984320488428e-22,0.22003259757758614
2.2,hover,-2.46490636804586e-21,-3.127714789812879e-23,7.340178458522993e-19,1.0,0.0,0.0,0.0,1.0,-4.92981273609172e-21,-6.255429579625758e-23,1.4680356917045986e-18,0.0,0.0,0.0,-3.517769730010226e-19,-7.180546192212825e-20,1.3000884370944582e-16,4.288879099215279e-22,8.624434401680391e-23,-1.5774956202121464e-19,0.34109737850934413,0.34109737850934413,0.08527434462733603,0.08527434462733603,0.08527434462733603,0.08527434462733603,1685.9650513117213,1685.9650513117213,1685.9650513117213,1685.9650513117213,0.0004982528292198477,0.2200019891872249,-2.9557313724111725e-23,1.1621963644598902e-21,0.220042931923708
2.21,hover,-4.23075104850551e-21,-3.9061145087350247e-22,1.4306523996925007e-18,1.0,0.0,0.0,0.0,1.0,-8.46150209701102e-21,-7.812229017470049e-22,2.8613047993850014e-18,0.0,0.0,0.0,-3.544341829467539e-19,-7.195366320355503e-20,1.419042484650984e-16,4.35620903685873e-22,8.714172218655159e-23,-1.734430902126487e-19,0.3410812620616245,0.3410812620616245,0.08527031551540613,0.0852703155154061,0.08527031551540613,0.0852703155154061,1685.9252209138867,1685.9252209138865,1685.9252209138867,1685.9252209138865,0.0005380314072331032,0.2200019891872249,-1.8774429760001353e-22,1.9400752628364787e-21,0.22004990338090086
2.22,hover,-6.015469168118094e-21,-7.516675259554471e-22,2.153555972368102e-18,1.0,0.0,0.0,0.0,1.0,-1.2030938336236188e-20,-1.5033350519108941e-21,4.307111944736204e-18,0.0,0.0,0.0,-3.5906923381617015e-19,-7.24559033758386e-20,1.4686066711328696e-16,4.447736570673342e-22,8.846896942705027e-23,-1.8085939926160789e-19,0.341026700867636,0.341026700867636,0.08525667521690901,0.08525667521690898,0.08525667521690901,0.08525667521690898,1685.7903706858,1685.7903706857999,1685.7903706858,1685.7903706857999,0.0006935859694907457,0.2200019891872249,-3.4676734337171254e-22,2.7265966340439486e-21,0.22006306142308607
2.23,hover,-7.826746233008399e-21,-1.1160358371860724e-21,2.907684982527291e-18,1.0,0.0,0.0,0.0,1.0,-1.5653492466016797e-20,-2.232071674372145e-21,5.815369965054582e-18,0.0,0.0,0.0,-3.6510278193686257e-19,-7.326385937542284e-20,1.5280836949111326e-16,4.556649426315337e-22,9.017115522030558e-23,-1.8952472580991053e-19,0.3410089495399827,0.3410089495399827,0.08525223738499568,0.08525223738499565,0.08525223738499568,0.08525223738499565,1685.746495225935,1685.7464952259347,1685.746495225935,1685.7464952259347,0.0007347672174797421,0.2200019891872249,-4.911782546859281e-22,3.444663902478925e-21,0.22007205634518043
2.24,hover,-9.672599014674002e-21,-1.4853292385448882e-21,3.681144025414416e-18,1.0,0.0,0.0,0.0,1.0,-1.9345198029348004e-20,-2.9706584770897765e-21,7.362288050828831e-18,0.0,0.0,0.0,-3.72745197247055e-19,-7.439468207468862e-20,1.562778625448453e-16,4.685632929762351e-22,9.227208928017142e-23,-1.952508960998375e-19,0.3409841272214313,0.3409841272214313,0.08524603180535784,0.08524603180535781,0.08524603180535784,0.08524603180535781,1685.6851406807643,1685.685140680764,1685.6851406807643,1685.685140680764,0.0007966269606511208,0.2200019891872249,-6.701240517138867e-22,4.339333667463787e-21,0.2200824970045138
2.25,hover,-1.156120376839723e-20,-1.861183685649115e-21,4.468109309117854e-18,1.0,0.0,0.0,0.0,1.0,-2.312240753679446e-20,-3.72236737129823e-21,8.936218618235708e-18,0.0,0.0,0.0,-3.820416345469558e-19,-7.585566085189054e-20,1.577647881393019e-16,4.835394340815857e-22,9.478382042133261e-23,-1.9861285469457838e-19,0.340962272371108,0.340962272371108,0.08524056809277701,0.08524056809277698,0.08524056809277701,0.08524056809277698,1685.6311191240015,1685.6311191240013,1685.6311191240015,1685.6311191240013,0.0008483696532553699,0.2200019891872249,-8.358963812730884e-22,5.172744256073174e-21,0.22009305040875052
2.26,hover,-1.3500921672272462e-20,-2.2452633070688785e-21,5.261455981830834e-18,1.0,0.0,0.0,0.0,1.0,-2.7001843344544925e-20,-4.490526614137757e-21,1.0522911963661668e-17,0.0,0.0,0.0,-3.9302937927359575e-19,-7.765248593496633e-20,1.5912780326755378e-16,5.006550215462895e-22,9.77165353803732e-23,-2.0183975088115614e-19,0.3409537823145845,0.3409537823145845,0.08523844557864614,0.08523844557864611,0.08523844557864614,0.08523844557864611,1685.6101326487703,1685.61013264877,1685.6101326487703,1685.61013264877,0.0008586721944794759,0.2200019891872249,-9.882341359171273e-22,5.942285351515036e-21,0.22010204923234428
