sim_time,cmd_speed,pos_x,pos_y,pos_z,qx,qy,qz,qw,p0,p1,p2,p3,v0,v1,v2,v3
19.603,0.20180000000000006,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,393.92370605303034,393.92370605303034,-393.92370605303034,-393.92370605303034,300.9599999443883,300.9599999443883,-300.9599999443883,-300.9599999443883
19.623,0.20180000000000006,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,399.9429060523448,399.9429060523448,-399.9429060523448,-399.9429060523448,300.9599999795413,300.9599999795413,-300.9599999795413,-300.9599999795413
19.643,0.20180000000000006,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,405.9621060520927,405.9621060520927,-405.9621060520927,-405.9621060520927,300.9599999924733,300.9599999924733,-300.9599999924733,-300.9599999924733
19.663,0.20429999999999993,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,411.98130605199987,411.98130605199987,-411.98130605199987,-411.98130605199987,300.9599999972308,300.9599999972308,-300.9599999972308,-300.9599999972308
19.683,0.20429999999999993,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,418.0005060519658,418.0005060519658,-418.0005060519658,-418.0005060519658,300.95999999898106,300.95999999898106,-300.95999999898106,-300.95999999898106
19.703,0.20679999999999996,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,424.0197060519532,424.0197060519532,-424.0197060519532,-424.0197060519532,300.9599999996249,300.9599999996249,-300.9599999996249,-300.9599999996249
19.723,0.20679999999999996,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,430.0389060519486,430.0389060519486,-430.0389060519486,-430.0389060519486,300.9599999998617,300.9599999998617,-300.9599999998617,-300.9599999998617
19.743,0.20679999999999996,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,436.05810605194677,436.05810605194677,-436.05810605194677,-436.05810605194677,300.9599999999489,300.9599999999489,-300.9599999999489,-300.9599999999489
19.763,0.20929999999999999,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,442.07730605194627,442.07730605194627,-442.07730605194627,-442.07730605194627,300.95999999998105,300.95999999998105,-300.95999999998105,-300.95999999998105
19.783,0.20929999999999999,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,448.09650605194577,448.09650605194577,-448.09650605194577,-448.09650605194577,300.95999999999276,300.95999999999276,-300.95999999999276,-300.95999999999276
19.803,0.21180000000000004,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,454.11570605194527,454.11570605194527,-454.11570605194527,-454.11570605194527,300.9599999999971,300.9599999999971,-300.9599999999971,-300.9599999999971
19.823,0.21180000000000004,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,460.13490605194477,460.13490605194477,-460.13490605194477,-460.13490605194477,300.9599999999986,300.9599999999986,-300.9599999999986,-300.9599999999986
19.843,0.21180000000000004,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,466.15410605194427,466.15410605194427,-466.15410605194427,-466.15410605194427,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
19.863,0.21430000000000007,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,472.17330605194377,472.17330605194377,-472.17330605194377,-472.17330605194377,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
19.883,0.21430000000000007,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,478.19250605194327,478.19250605194327,-478.19250605194327,-478.19250605194327,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
19.903,0.21679999999999994,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,484.21170605194277,484.21170605194277,-484.21170605194277,-484.21170605194277,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
19.923000000000002,0.21679999999999994,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,490.23090605194227,490.23090605194227,-490.23090605194227,-490.23090605194227,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
19.943,0.21679999999999994,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,496.25010605194177,496.25010605194177,-496.25010605194177,-496.25010605194177,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
19.963,0.21929999999999997,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,502.26930605194127,502.26930605194127,-502.26930605194127,-502.26930605194127,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
19.983,0.21929999999999997,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,508.2885060519408,508.2885060519408,-508.2885060519408,-508.2885060519408,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
20.003,0.2218,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,514.3077060519407,514.3077060519407,-514.3077060519407,-514.3077060519407,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
20.023,0.2218,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,520.3269060519414,520.3269060519414,-520.3269060519414,-520.3269060519414,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
20.043,0.2218,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,526.346106051942,526.346106051942,-526.346106051942,-526.346106051942,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
20.063,0.22430000000000003,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,532.3653060519426,532.3653060519426,-532.3653060519426,-532.3653060519426,300.95999999999907,300.95999999999907,-300.95999999999907,-300.95999999999907
20.083,0.22430000000000003,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,538.3893343389128,538.3893343389128,-538.3893343389128,-538.3893343389128,305.7882869695969,305.7882869695969,-305.7882869695969,-305.7882869695969
20.103,0.22680000000000006,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,545.2274927370319,545.2274927370319,-545.2274927370319,-545.2274927370319,365.31616283621776,365.31616283621776,-365.31616283621776,-365.31616283621776
20.123,0.22680000000000006,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,552.7995694013549,552.7995694013549,-552.7995694013549,-552.7995694013549,387.21524454415317,387.21524454415317,-387.21524454415317,-387.21524454415317
20.143,0.22680000000000006,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,560.6416395073152,560.6416395073152,-560.6416395073152,-560.6416395073152,395.27146648503617,395.27146648503617,-395.27146648503617,-395.27146648503617
20.163,0.22929999999999992,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,568.5830346497046,568.5830346497046,-568.5830346497046,-568.5830346497046,398.23518491060133,398.23518491060133,-398.23518491060133,-398.23518491060133
