sim_time,mode,qx,qy,qz,qw,r_ref_x,r_ref_y,r_ref_z,r_ref_w,roll,pitch,yaw,erot_x,erot_y,erot_z,omega_x,omega_y,omega_z,tau_x,tau_y,tau_z,thrust_des,thrust_actual,f0,f1,f2,f3,speed0,speed1,speed2,speed3,vz,z_target,pos_x,pos_y,pos_z
5.46,attitude_only,-8.449899942472263e-06,-0.0025484054743162305,0.00377904438731789,0.9999896121368743,1.230795644329979e-05,-0.013760971488104934,0.0,0.9999053132733208,-3.6161168818241865e-05,-0.0050967162043571166,0.007558223459370569,-6.249424556792606e-05,-0.022425945071553294,-0.0,-0.0006523402618221943,-0.10426766763825852,0.027753681341319603,1.8646162623569034e-07,-0.0001539901396927293,1.9852300508770396e-07,0.0,0.004773044781772463,0.002369978807128923,1.9409842960980712e-05,0.0,0.0023836561316825594,281.0681297674358,25.436091786397213,0.0,281.87799557506906,-1.0464259615391027,1.0199706000001014,0.879952449273859,0.0002061885061486026,0.7918853589466079
5.47,attitude_only,-9.662586281533367e-06,-0.00311155339384435,0.0039192116077116975,0.9999874788828537,1.3757505986248278e-05,-0.015381647513650063,0.0,0.9998816953672554,-4.371544941434692e-05,-0.006222993292826588,0.007838617248942468,-7.373234824758878e-05,-0.024541325790842915,-0.0,-0.0005508282008520547,-0.12004142410348341,0.02823522120306795,-7.207503190066805e-08,-0.00016044620056593492,1.9852300508770396e-07,0.0,0.004963579544125871,0.002465246188305627,1.5435657543691212e-05,0.0,0.002482897698276553,286.6616000505141,22.683075587826277,0.0,287.6860382591036,-1.143704822565586,1.0199706000001014,0.8821422982462584,0.0002097404925421352,0.7765571562798931
5.48,attitude_only,-1.0029582712351982e-05,-0.0037630868885884976,0.004061008931396584,0.9999846735240173,1.5207263326450189e-05,-0.017002555867940656,0.0,0.9998554459834166,-5.062415064295141e-05,-0.007526048014451924,0.008122288196914476,-8.762753724650845e-05,-0.02648047469805436,-0.0,-0.0004548122054609646,-0.1391466135059962,0.028417774852957073,-3.5825112602705363e-07,-0.00016078976016945692,1.9852300508770396e-07,0.0,0.004965343724941673,0.002466128278713528,1.1036603002442542e-05,0.0,0.0024881788432257025,286.7128806962073,19.180374520537516,0.0,287.9918310893385,-1.2409233218689921,1.0199706000001014,0.8843314943641779,0.00021328314940371164,0.7602591830890673
5.49,attitude_only,-9.570373937815692e-06,-0.004517247562701796,0.004202696984006029,0.9999809656793103,1.6657194210385617e-05,-0.018623658253659605,0.0,0.9998265644979577,-5.7111959707523205e-05,-0.009034365613789798,0.00840576245942682,-0.00010409176134633476,-0.02821483824689602,-0.0,-0.0003877674784558984,-0.16068785463704569,0.0282207526914774,-6.428069889811231e-07,-0.00015575263339829738,1.9852300508770396e-07,0.0,0.004801735564517607,0.002384324198501495,6.66245440352365e-06,0.0,0.0024107489116125883,281.9174937519543,14.90240965249541,0.0,283.47539056107314,-1.3380650051757912,1.0199706000001014,0.8865199091031811,0.00021681570367475475,0.7429928657050378
5.5,attitude_only,-8.411926774495437e-06,-0.005383579788760615,0.0043422339417454985,0.9999760807150803,1.8107264357701766e-05,-0.020244916343489166,0.0,0.9997950505150404,-6.358066233941774e-05,-0.010767037015909958,0.008684963320533584,-0.00012278716415487021,-0.02972525636764906,-0.0,-0.00036526502984352986,-0.1837044213587605,0.027595417467260935,-9.027808271354423e-07,-0.00014625777078127613,1.9852300508770396e-07,0.0,0.004501835897927526,0.0022343743652064544,2.6661768778631773e-06,0.0,0.002264795355843208,272.90867612972994,9.427224543599205,0.0,274.7602200612508,-1.435125473697306,1.0199706000001014,0.8887074437468089,0.00022033825831336724,0.7247591922272029
5.51,attitude_only,-6.749286002542483e-06,-0.006366885432158541,0.004477204715530361,0.9999697082223422,1.9557439465862775e-05,-0.0218662917853097,0.0,0.9997609038670527,-7.051557897160387e-05,-0.012733668816694247,0.008955069815160725,-0.00014319690368356413,-0.03100205278316073,-0.0,-0.0003943510048539477,-0.207280731193424,0.02643438575486924,-1.1231707117870845e-06,-0.00013328775596581992,1.9852300508770396e-07,0.0,0.004099200675741969,0.002032335131860792,0.0,7.216222528841701e-07,0.002066143921628293,260.27774471775285,0.0,4.9044953966885325,262.43373269127665,-1.5321108553454192,1.0199706000001014,0.8908940319685298,0.00022385158176623364,0.7055586684078246
5.52,attitude_only,-4.788018048404521e-06,-0.007467882099824965,0.0046027316263660785,0.9999615220475204,2.1007685214794892e-05,-0.023487746207393252,0.0,0.9997241246147731,-7.832971850098544e-05,-0.014935700717201354,0.009206337426214637,-0.00016463606139956337,-0.03204371854513947,-0.0,-0.00047658421831759485,-0.2307139460513956,0.023809563056071247,-1.2934585121794791e-06,-0.00011766788727999885,1.9852300508770396e-07,0.0,0.003624223552569569,0.0017922289326136884,0.0,3.339259913787314e-06,0.0018286553600420931,244.41964818822623,0.0,10.550292118842513,246.89102589618315,-1.6290349451424795,1.0199706000001014,0.893079637860751,0.00022735684898773388,0.6853913553645178
5.53,attitude_only,-2.739389297622228e-06,-0.008684528000659813,0.004713530371317241,0.9999511796069547,2.2457967271552265e-05,-0.02510924122362016,0.0,0.9996847130474757,-8.736126163362196e-05,-0.017369055527567744,0.009428209884169052,-0.0001863246190354316,-0.03285426196191652,-0.0,-0.0006089736868793105,-0.253525650333891,0.02081311324345695,-1.4073965665705899e-06,-0.00010002036314232901,1.9852300508770396e-07,0.0,0.003085176419932722,0.0015209539281916724,0.0,5.09069801737992e-06,0.0015591317937236697,225.16319475672697,0.0,13.026508891973474,227.97162058201235,-1.7259150106993748,1.0199706000001014,0.8952642474715015,0.00023085558482479598,0.6642570026352487
5.54,attitude_only,-8.04968041622641e-07,-0.010012392673213463,0.004809462346550195,0.9999383086292107,2.390825129497672e-05,-0.02673073843868891,0.0,0.9996426696829812,-9.79379237358635e-05,-0.020024880535842955,0.009620424587158732,-0.0002077085262674866,-0.03344246616593657,-0.0,-0.0007779742623432468,-0.27523841126705656,0.017901803576412904,-1.4741938728018423e-06,-8.102350047077095e-05,1.9852300508770396e-07,0.0,0.002503196361355945,0.0012289371010702336,0.0,6.117495850430088e-06,0.001268141764435281,202.39706034346065,0.0,14.279934465804443,205.60007818053646,-1.8227696672211806,1.0199706000001014,0.897447865668005,0.00023434931278222283,0.6421551197021651
5.55,attitude_only,8.430895747508503e-07,-0.011444714007620089,0.004891908042654571,0.9999225408781799,2.5358502940367227e-05,-0.028352199453336887,0.0,0.9995979952676499,-0.0001103158266729525,-0.02288966200523549,0.009785758529189796,-0.00022837692475781074,-0.0338217752911856,-0.0,-0.0009742092790839009,-0.29539830535155986,0.015426012396602067,-1.499828234281889e-06,-6.138333707235538e-05,1.9852300508770396e-07,0.0,0.0019001733639403976,0.0009270315549329392,0.0,6.511543279950926e-06,0.0009666302657275075,175.7869501160367,0.0,14.732665837010995,179.50211379697896,-1.9196185570667406,1.0199706000001014,0.899630517978078,0.00023783940064501472,0.6190849785376737
