height_m,setpoint_m,P_hover_omega3,P_hop_full_omega3,duty_full,endurance_multiplier_full,P_hop_steady_omega3,duty_steady,P_hop_full_thrust15,duty_full_thrust15,n_samples
0.5554441476709079,0.6,19051045412.8366,1701206466.4942472,0.08929727632416296,11.198549845684486,1867440940.4640918,0.09802301658500112,0.008839728102398269,0.08929727632416296,625
0.751524208050392,0.8,19051045412.8366,1875294332.5595443,0.09843524551655157,10.158962826296332,2040159975.4598424,0.10708913507104349,0.00974431518941729,0.09843524551655158,714
0.9469389610235706,1.0,19051045412.8366,1895271770.6021633,0.09948387238241155,10.05188053151012,2045679791.5371368,0.10737887329578025,0.009848121002501917,0.09948387238241155,776
1.1222074218827818,1.2,19051045412.8366,1966748995.1103108,0.10323575176536583,9.68656674552823,2113137988.0459795,0.11091979165732009,0.010219527555798276,0.10323575176536587,844
1.3053539798688942,1.4,19051045412.8366,2054381024.6954515,0.10783560587762857,9.273374891914607,2200032682.7465076,0.11548094265021934,0.0106748769386338,0.10783560587762858,896
1.5258114576047537,1.63,19051045412.8366,1940768404.1549194,0.10187201605467955,9.816238440429533,2065925466.1006646,0.10844158004623952,0.010084528445162066,0.10187201605467955,957
