cycle,theta_z_deg,phi_deg,tilt_deg,lateral_speed
0,0.04041598793245697,-1.9602746413955943,1.9602746413955943,0.002540479334854912
1,1.2960086474080388,-6.188608915917941,6.188608915917941,0.09954916212094689
2,4.078008856254338,-15.277605069250987,15.277605069250987,0.34750730636582217
3,59.36197445222647,81.05401815236934,81.05401815236934,2.367486001998067
