theta_LD_deg,speed_m_s,delta_psi_deg,theta_TO_deg,v_TO_m_s
24.5,2.95,11.1306272,26.3488581,2.75630291
24.5,3,11.4357172,26.3316799,2.80471782
24.5,3.05,11.7437244,26.3147488,2.85316679
24.5,3.1,12.0546571,26.2980625,2.90164886
24.5,3.15,12.3685254,26.2816185,2.95016309
24.5,3.2,12.6853408,26.265414,2.99870859
24.5,3.25,13.0051165,26.2494462,3.04728447
24.5,3.3,13.327867,26.2337122,3.09588988
24.5,3.35,13.6536082,26.218209,3.14452401
24.5,3.4,13.9823574,26.2029335,3.19318606
24.5,3.45,14.3141331,26.1878826,3.24187525
24.5,3.5,14.6489551,26.1730529,3.29059085
24.5,3.55,14.9868443,26.1584414,3.33933213
24.5,3.6,15.3278229,26.1440447,3.38809838
24.5,3.65,15.6719139,26.1298594,3.43688894
24.5,3.7,16.0191419,26.1158825,3.48570314
24.5,3.75,16.3695321,26.1021104,3.53454035
24.5,3.8,16.7231111,26.0885399,3.58339996
24.5,3.85,17.0799061,26.0751678,3.63228137
24.5,3.9,17.4399458,26.0619907,3.681184
24.5,3.95,17.8032594,26.0490053,3.7301073
24.5,4,18.1698775,26.0362085,3.77905073
24.5,4.05,18.5398313,26.023597,3.82801375
24.5,4.1,18.9131531,26.0111677,3.87699588
24.5,4.15,19.2898761,25.9989174,3.9259966
24.5,4.2,19.6700344,25.9868429,3.97501546
24.5,4.25,20.0536631,25.9749413,4.02405198
24.5,4.3,20.4407982,25.9632094,4.07310572
24.5,4.35,20.8314764,25.9516443,4.12217626
24.5,4.4,21.2257356,25.940243,4.17126316
24.5,4.45,21.6236144,25.9290026,4.22036603
24.5,4.5,22.0251524,25.9179203,4.26948446
25,0.1,0.019163959,27.9592042,0.0901407234
25,0.15,0.0430657502,27.9555801,0.1352272
25,0.2,0.0764298937,27.9505338,0.180332861
25,0.25,0.119159938,27.9440921,0.225463851
25,0.3,0.17113453,27.9362889,0.270626105
25,0.35,0.232209287,27.9271642,0.315825309
25,0.4,0.302218942,27.9167643,0.361066855
25,0.45,0.380979722,27.9051401,0.406355815
25,0.5,0.468291864,27.8923473,0.45169691
25,0.55,0.563942219,27.8784451,0.49709449
25,0.6,0.66770687,27.8634958,0.54255252
25,0.65,0.779353705,27.8475637,0.588074573
25,0.7,0.8986449,27.8307148,0.633663822
25,0.75,1.02533926,27.8130158,0.67932305
25,0.8,1.1591944,27.7945336,0.72505465
25,0.85,1.2999687,27.7753346,0.770860638
25,0.9,1.44742311,27.7554846,0.81674267
25,0.95,1.60132263,27.7350478,0.862702056
25,1,1.76143773,27.7140867,0.90873978
25,1.05,1.92754539,27.6926617,0.95485652
25,1.1,2.09943003,27.670831,1.00105267
25,1.15,2.27688426,27.6486501,1.04732837
25,1.2,2.45970938,27.6261719,1.09368352
25,1.25,2.6477158,27.6034465,1.14011779
25,1.3,2.84072326,27.580521,1.18663067
25,1.35,3.03856099,27.5574399,1.23322148
25,1.4,3.24106768,27.5342444,1.27988937
25,1.45,3.44809146,27.5109732,1.32663338
25,1.5,3.65948971,27.4876621,1.37345241
25,1.55,3.87512891,27.4643441,1.42034528
25,1.6,4.09488432,27.4410496,1.46731071
25,1.65,4.31863974,27.4178066,1.51434736
25,1.7,4.54628722,27.3946406,1.56145384
25,1.75,4.77772663,27.3715748,1.6086287
25,1.8,5.01286542,27.3486304,1.65587046
25,1.85,5.25161821,27.3258263,1.70317763
25,1.9,5.49390646,27.3031796,1.75054868
25,1.95,5.7396581,27.2807057,1.79798209
25,2,5.98880723,27.2584183,1.84547634
25,2.05,6.24129375,27.2363293,1.89302989
25,2.1,6.49706304,27.2144496,1.94064123
25,2.15,6.75606568,27.1927883,1.98830886
25,2.2,7.01825713,27.1713535,2.0360313
25,2.25,7.28359744,27.1501522,2.08380708
25,2.3,7.55205103,27.1291903,2.13163476
25,2.35,7.82358637,27.1084726,2.17951293
25,2.4,8.0981758,27.0880032,2.22744019
25,2.45,8.37579526,27.0677854,2.27541519
25,2.5,8.65642411,27.0478216,2.3234366
25,2.55,8.94004492,27.0281136,2.37150312
25,2.6,9.22664328,27.0086627,2.41961349
25,2.65,9.51620764,26.9894696,2.46776646
25,2.7,9.80872914,26.9705344,2.51596084
25,2.75,10.1042015,26.9518569,2.56419545
25,2.8,10.4026207,26.9334363,2.61246916
25,2.85,10.7039852,26.9152718,2.66078086
25,2.9,11.0082955,26.8973618,2.70912948
25,2.95,11.315554,26.8797047,2.75751396
25,3,11.6257654,26.8622987,2.8059333
25,3.05,11.9389359,26.8451417,2.85438652
25,3.1,12.2550737,26.8282312,2.90287265
25,3.15,12.5741883,26.8115648,2.95139078
25,3.2,12.8962913,26.7951399,2.99994002
25,3.25,13.2213955,26.7789537,3.04851948
25,3.3,13.5495151,26.7630032,3.09712834
25,3.35,13.880666,26.7472855,3.14576577
25,3.4,14.2148652,26.7317974,3.19443098
25,3.45,14.5521311,26.716536,3.24312322
25,3.5,14.8924833,26.7014979,3.29184174
25,3.55,15.2359427,26.6866799,3.34058582
25,3.6,15.5825314,26.6720789,3.38935477
25,3.65,15.9322724,26.6576914,3.43814792
25,3.7,16.28519,26.6435141,3.48696461
25,3.75,16.6413097,26.6295439,3.53580422
25,3.8,17.0006577,26.6157773,3.58466613
25,3.85,17.3632616,26.6022112,3.63354976
25,3.9,17.7291497,26.588842,3.68245452
25,3.95,18.0983516,26.5756668,3.73137988
25,4,18.4708976,26.562682,3.78032528
25,4.05,18.8468191,26.5498847,3.82929021
25,4.1,19.2261484,26.5372715,3.87827416
25,4.15,19.6089189,26.5248393,3.92727665
25,4.2,19.9951646,26.5125849,3.97629721
25,4.25,20.3849207,26.5005053,4.02533537
25,4.3,20.7782233,26.4885975,4.07439069
25,4.35,21.1751092,26.4768584,4.12346275
25,4.4,21.5756164,26.465285,4.17255112
25,4.45,21.9797836,26.4538745,4.2216554
25,4.5,22.3876504,26.4426239,4.27077521
25.5,0.1,0.0194418408,28.4993145,0.0902258575
25.5,0.15,0.0436906528,28.4956748,0.135354624
25.5,0.2,0.0775400052,28.4906064,0.180502245
25.5,0.25,0.120892823,28.4841361,0.225674764
25.5,0.3,0.173626947,28.4762976,0.270878016
25.5,0.35,0.235597003,28.467131,0.316117596
25.5,0.4,0.306636549,28.4566821,0.361398812
25.5,0.45,0.386560451,28.4450019,0.406726657
25.5,0.5,0.475167401,28.4321457,0.452105785
25.5,0.55,0.572242523,28.4181728,0.497540486
25.5,0.6,0.677560002,28.4031452,0.543034673
25.5,0.65,0.790885659,28.3871272,0.588591876
25.5,0.7,0.91197945,28.3701846,0.634215236
25.5,0.75,1.04059782,28.3523841,0.679907508
25.5,0.8,1.17649589,28.3337927,0.725671067
25.5,0.85,1.31942943,28.3144768,0.771507921
25.5,0.9,1.4691567,28.2945021,0.817419719
25.5,0.95,1.62543995,28.2739331,0.863407774
25.5,1,1.78804678,28.2528323,0.909473078
25.5,1.05,1.95675133,28.2312604,0.955616322
25.5,1.1,2.13133512,28.2092757,1.00183792
25.5,1.15,2.31158786,28.1869341,1.04813802
25.5,1.2,2.49730798,28.1642886,1.09451655
25.5,1.25,2.68830301,28.1413896,1.14097322
25.5,1.3,2.8843899,28.1182845,1.18750754
25.5,1.35,3.08539508,28.0950182,1.23411885
25.5,1.4,3.29115456,28.0716321,1.28080634
25.5,1.45,3.50151382,28.0481653,1.32756908
25.5,1.5,3.71632769,28.0246539,1.374406
25.5,1.55,3.93546016,28.0011313,1.42131595
25.5,1.6,4.15878411,27.9776282,1.46829769
25.5,1.65,4.38618106,27.954173,1.51534992
25.5,1.7,4.61754081,27.9307914,1.56247125
25.5,1.75,4.85276117,27.907507,1.60966029
25.5,1.8,5.09174756,27.8843412,1.65691558
25.5,1.85,5.33441268,27.8613134,1.70423565
25.5,1.9,5.58067616,27.838441,1.75161902
25.5,1.95,5.83046422,27.8157395,1.79906418
25.5,2,6.08370931,27.7932229,1.84656963
25.5,2.05,6.34034976,27.7709036,1.89413388
25.5,2.1,6.60032952,27.7487924,1.94175543
25.5,2.15,6.86359776,27.7268989,1.9894328
25.5,2.2,7.13010865,27.7052313,2.03716454
25.5,2.25,7.39982104,27.6837969,2.0849492
25.5,2.3,7.67269816,27.6626016,2.13278536
25.5,2.35,7.94870744,27.6416507,2.18067162
25.5,2.4,8.22782018,27.6209482,2.22860662
25.5,2.45,8.51001139,27.6004977,2.27658901
25.5,2.5,8.79525955,27.5803017,2.32461748
25.5,2.55,9.08354639,27.5603622,2.37269076
25.5,2.6,9.37485676,27.5406806,2.42080757
25.5,2.65,9.66917838,27.5212577,2.46896672
25.5,2.7,9.96650173,27.5020937,2.517167
25.5,2.75,10.2668199,27.4831885,2.56540726
25.5,2.8,10.5701283,27.4645416,2.61368638
25.5,2.85,10.8764249,27.4461519,2.66200325
25.5,2.9,11.1857096,27.4280182,2.71035682
25.5,2.95,11.4979845,27.410139,2.75874605
25.5,3,11.8132538,27.3925123,2.80716994
25.5,3.05,12.1315234,27.3751361,2.85562751
25.5,3.1,12.4528009,27.3580082,2.90411782
25.5,3.15,12.7770958,27.3411261,2.95263996
25.5,3.2,13.1044193,27.3244872,3.00119303
25.5,3.25,13.4347838,27.3080887,3.04977618
25.5,3.3,13.7682035,27.2919278,3.09838857
25.5,3.35,14.1046938,27.2760015,3.14702939
25.5,3.4,14.4442718,27.2603067,3.19569786
25.5,3.45,14.7869556,27.2448404,3.24439323
25.5,3.5,15.1327647,27.2295994,3.29311475
25.5,3.55,15.4817198,27.2145804,3.34186171
25.5,3.6,15.8338428,27.1997802,3.39063344
25.5,3.65,16.1891568,27.1851956,3.43942925
25.5,3.7,16.5476859,27.1708231,3.48824851
25.5,3.75,16.9094556,27.1566596,3.53709058
25.5,3.8,17.274492,27.1427017,3.58595486
25.5,3.85,17.6428227,27.1289461,3.63484077
25.5,3.9,18.014476,27.1153896,3.68374773
25.5,3.95,18.3894814,27.1020288,3.73267519
25.5,4,18.7678692,27.0888605,3.78162263
25.5,4.05,19.1496709,27.0758815,3.83058952
25.5,4.1,19.5349188,27.0630885,3.87957536
25.5,4.15,19.9236462,27.0504785,3.92857967
25.5,4.2,20.3158873,27.0380482,3.97760198
25.5,4.25,20.7116773,27.0257946,4.02664183
25.5,4.3,21.1110523,27.0137146,4.07569878
25.5,4.35,21.5140492,27.0018051,4.1247724
25.5,4.4,21.920706,26.9900633,4.17386229
25.5,4.45,22.3310615,26.9784861,4.22296803
25.5,4.5,22.7451555,26.9670706,4.27208924
26,0.1,0.0197138071,29.0383999,0.0903121227
26,0.15,0.0443022807,29.034747,0.135483743
26,0.2,0.0786266039,29.0296601,0.180673888
26,0.25,0.122589141,29.0231657,0.225888496
26,0.3,0.176067005,29.0152975,0.271133305
26,0.35,0.238913926,29.0060952,0.316413816
26,0.4,0.31096239,28.9956046,0.361735252
26,0.45,0.392026017,28.9838763,0.407102531
26,0.5,0.481902077,28.9709656,0.452520234
26,0.55,0.5803741,28.9569315,0.497992592
26,0.6,0.687214501,28.9418357,0.543523467
26,0.65,0.802187175,28.9257426,0.589116345
26,0.7,0.925049991,28.9087176,0.634774333
26,0.75,1.05555716,28.8908276,0.680500158
26,0.8,1.19346145,28.8721392,0.726296178
26,0.85,1.33851616,28.852719,0.772164388
26,0.9,1.49047695,28.8326327,0.818106434
26,0.95,1.64910342,28.8119447,0.864123631
26,1,1.81416047,28.7907178,0.910216977
26,1.05,1.98541942,28.7690127,0.956387175
26,1.1,2.16265903,28.7468879,1.00263466
26,1.15,2.34566618,28.7243994,1.04895959
26,1.2,2.53423648,28.7016005,1.09536193
26,1.25,2.72817469,28.6785418,1.1418414
26,1.3,2.92729496,28.6552712,1.18839755
26,1.35,3.13142103,28.6318335,1.23502975
26,1.4,3.34038624,28.6082707,1.28173721
26,1.45,3.55403345,28.584622,1.32851904
26,1.5,3.77221498,28.5609239,1.3753742
26,1.55,3.99479235,28.5372101,1.42230158
26,1.6,4.22163607,28.5135117,1.46929996
26,1.65,4.45262538,28.4898573,1.51636807
26,1.7,4.68764789,28.466273,1.56350457
26,1.75,4.92659929,28.4427827,1.61070807
26,1.8,5.16938299,28.4194081,1.65797718
26,1.85,5.41590978,28.3961689,1.70531043
26,1.9,5.66609744,28.3730827,1.75270638
26,1.95,5.91987047,28.3501654,1.80016354
26,2,6.17715964,28.3274313,1.84768045
26,2.05,6.43790175,28.3048929,1.89525564
26,2.1,6.70203925,28.2825613,1.94288762
26,2.15,6.96951992,28.2604464,1.99057496
26,2.2,7.2402966,28.2385567,2.03831621
26,2.25,7.5143269,28.2168995,2.08610996
26,2.3,7.79157289,28.1954811,2.13395479
26,2.35,8.07200089,28.1743068,2.18184934
26,2.4,8.35558117,28.1533809,2.22979226
26,2.45,8.64228779,28.1327071,2.27778222
26,2.5,8.9320983,28.1122881,2.32581792
26,2.55,9.2249936,28.0921261,2.37389811
26,2.6,9.52095773,28.0722226,2.42202154
26,2.65,9.81997768,28.0525784,2.47018701
26,2.7,10.1220432,28.0331941,2.51839334
26,2.75,10.4271468,28.0140694,2.56663939
26,2.8,10.7352834,27.995204,2.61492405
26,2.85,11.0464501,27.976597,2.66324623
26,2.9,11.3606466,27.9582471,2.71160488
26,2.95,11.6778744,27.940153,2.75999898
26,3,11.9981372,27.9223128,2.80842753
26,3.05,12.3214405,27.9047246,2.85688957
26,3.1,12.6477917,27.8873861,2.90538417
26,3.15,12.9771998,27.8702949,2.95391041
26,3.2,13.3096756,27.8534484,3.00246743
26,3.25,13.6452314,27.8368441,3.05105436
26,3.3,13.9838811,27.8204789,3.09967037
26,3.35,14.3256398,27.80435,3.14831468
26,3.4,14.6705244,27.7884544,3.1969865
26,3.45,15.0185528,27.772789,3.24568508
26,3.5,15.3697443,27.7573507,3.29440968
26,3.55,15.7241196,27.7421361,3.34315962
26,3.6,16.0817002,27.7271422,3.39193419
26,3.65,16.4425093,27.7123656,3.44073275
26,3.7,16.8065709,27.697803,3.48955464
26,3.75,17.1739101,27.6834512,3.53839924
26,3.8,17.5445533,27.6693068,3.58726596
26,3.85,17.9185278,27.6553665,3.63615422
26,3.9,18.2958619,27.6416272,3.68506343
26,3.95,18.6765851,27.6280854,3.73399307
26,4,19.0607277,27.6147379,3.7829426
26,4.05,19.448321,27.6015816,3.83191151
26,4.1,19.8393975,27.5886131,3.88089929
26,4.15,20.2339904,27.5758293,3.92990547
26,4.2,20.6321339,27.5632271,3.97892958
26,4.25,21.0338633,27.5508034,4.02797117
26,4.3,21.4392145,27.5385551,4.0770298
26,4.35,21.8482247,27.5264791,4.12610504
26,4.4,22.2609318,27.5145724,4.17519649
26,4.45,22.6773746,27.5028321,4.22430373
26,4.5,23.097593,27.4912554,4.2734264
26.5,0.1,0.0199797751,29.5764499,0.0903994895
26.5,0.15,0.0449004475,29.5727864,0.135614513
26.5,0.2,0.0796893581,29.5676845,0.180847731
26.5,0.25,0.124248373,29.5611705,0.226104975
26.5,0.3,0.178453959,29.5532779,0.271391885
26.5,0.35,0.242159039,29.5440463,0.316713869
26.5,0.4,0.315195135,29.5335211,0.362076065
26.5,0.45,0.397374737,29.5217528,0.407483311
26.5,0.5,0.488493816,29.5087963,0.452940121
26.5,0.55,0.588334438,29.4947104,0.498450663
26.5,0.6,0.696667385,29.4795567,0.544018746
26.5,0.65,0.813254758,29.4633991,0.589647814
26.5,0.7,0.937852478,29.4463031,0.635340936
26.5,0.75,1.07021266,29.4283352,0.681100815
26.5,0.8,1.21008584,29.4095621,0.726929788
26.5,0.85,1.35722297,29.3900503,0.772829839
26.5,0.9,1.51137726,29.3698653,0.81880261
26.5,0.95,1.67230575,29.3490717,0.864849414
26.5,1,1.83977073,29.3277321,0.910971259
26.5,1.05,2.01354085,29.3059075,0.957168859
26.5,1.1,2.19339216,29.2836563,1.00344266
26.5,1.15,2.37910879,29.2610349,1.04979286
26.5,1.2,2.57048363,29.2380966,1.09621942
26.5,1.25,2.7673187,29.2148923,1.1427221
26.5,1.3,2.96942546,29.1914701,1.18930047
26.5,1.35,3.17662497,29.1678749,1.23595393
26.5,1.4,3.38874793,29.1441492,1.28268174
26.5,1.45,3.60563467,29.1203325,1.32948302
26.5,1.5,3.82713497,29.0964614,1.37635678
26.5,1.55,4.05310794,29.0725699,1.42330191
26.5,1.6,4.28342174,29.0486895,1.47031726
26.5,1.65,4.51795332,29.0248491,1.51740157
26.5,1.7,4.75658811,29.0010751,1.56455354
26.5,1.75,4.9992197,28.9773917,1.61177181
26.5,1.8,5.24574948,28.9538209,1.65905502
26.5,1.85,5.49608631,28.9303826,1.70640173
26.5,1.9,5.75014616,28.9070948,1.75381052
26.5,1.95,6.00785174,28.8839736,1.80127995
26.5,2,6.26913219,28.8610336,1.84880856
26.5,2.05,6.53392272,28.8382875,1.89639492
26.5,2.1,6.80216428,28.8157468,1.94403757
26.5,2.15,7.07380324,28.7934215,1.9917351
26.5,2.2,7.3487911,28.7713203,2.03948608
26.5,2.25,7.62708421,28.7494508,2.08728911
26.5,2.3,7.90864345,28.7278195,2.13514282
26.5,2.35,8.19343401,28.7064318,2.18304585
26.5,2.4,8.48142513,28.6852923,2.23099687
26.5,2.45,8.77258985,28.6644048,2.27899458
26.5,2.5,9.0669048,28.6437722,2.32703769
26.5,2.55,9.36435003,28.6233968,2.37512495
26.5,2.6,9.66490873,28.6032802,2.42325515
26.5,2.65,9.96856715,28.5834234,2.4714271
26.5,2.7,10.2753144,28.5638271,2.51963963
26.5,2.75,10.5851421,28.5444912,2.56789162
26.5,2.8,10.8980447,28.5254154,2.61618196
26.5,2.85,11.2140188,28.5065989,2.66450958
26.5,2.9,11.5330634,28.4880406,2.71287344
26.5,2.95,11.8551796,28.4697391,2.76127253
26.5,3,12.1803706,28.4516927,2.80970586
26.5,3.05,12.5086414,28.4338995,2.85817249
26.5,3.1,12.8399991,28.4163573,2.90667149
26.5,3.15,13.1744523,28.3990638,2.95520195
26.5,3.2,13.5120115,28.3820164,3.00376301
26.5,3.25,13.8526887,28.3652126,3.05235382
26.5,3.3,14.1964973,28.3486495,3.10097356
26.5,3.35,14.5434524,28.3323242,3.14962145
26.5,3.4,14.8935705,28.3162337,3.1982967
26.5,3.45,15.2468693,28.3003751,3.24699858
26.5,3.5,15.6033679,28.2847451,3.29572636
26.5,3.55,15.9630868,28.2693405,3.34447934
26.5,3.6,16.3260475,28.2541582,3.39325684
26.5,3.65,16.6922728,28.239195,3.44205821
26.5,3.7,17.0617867,28.2244474,3.49088281
26.5,3.75,17.4346142,28.2099123,3.53973002
26.5,3.8,17.8107815,28.1955864,3.58859925
26.5,3.85,18.1903158,28.1814663,3.63748991
26.5,3.9,18.5732455,28.1675488,3.68640146
26.5,3.95,18.9595998,28.1538306,3.73533333
26.5,4,19.3494091,28.1403085,3.78428501
26.5,4.05,19.7427047,28.1269792,3.83325599
26.5,4.1,20.1395188,28.1138395,3.88224578
26.5,4.15,20.5398848,28.1008862,3.93125389
26.5,4.2,20.9438368,28.0881162,3.98027985
26.5,4.25,21.35141,28.0755263,4.02932323
26.5,4.3,21.7626404,28.0631135,4.07838359
26.5,4.35,22.1775652,28.0508748,4.1274605
26.5,4.4,22.5962222,28.0388071,4.17655355
26.5,4.45,23.0186504,28.0269074,4.22566235
26.5,4.5,23.4448895,28.0151729,4.2747865
27,0.1,0.0202396637,30.1134547,0.0904879281
27,0.15,0.0454849705,30.109783,0.135746891
27,0.2,0.0807279429,30.1046695,0.181023714
27,0.25,0.125870013,30.0981405,0.226324127
27,0.3,0.180787076,30.0902289,0.27165367
27,0.35,0.245331345,30.0809742,0.317017656
27,0.4,0.319333483,30.0704215,0.362421137
27,0.45,0.402604962,30.058621,0.407868874
27,0.5,0.494940583,30.0456274,0.453365309
27,0.55,0.596121074,30.0314992,0.498914549
27,0.6,0.705915723,30.0162975,0.544520351
27,0.65,0.824084972,30.0000862,0.590186112
27,0.7,0.95038293,29.9829305,0.635914867
27,0.75,1.08455976,29.9648965,0.681709292
27,0.8,1.22636388,29.946051,0.727571703
27,0.85,1.37554405,29.92646,0.773504073
27,0.9,1.53185112,29.9061893,0.819508036
27,0.95,1.69503972,29.8853032,0.865584909
27,1,1.86486961,29.8638645,0.911735704
27,1.05,2.04110689,29.841934,0.957961148
27,1.1,2.22352498,29.8195703,1.0042617
27,1.15,2.41190537,29.7968299,1.05063758
27,1.2,2.60603827,29.7737662,1.09708877
27,1.25,2.80572305,29.7504303,1.14361506
27,1.3,3.01076852,29.7268704,1.19021605
27,1.35,3.22099313,29.7031318,1.23689116
27,1.4,3.43622499,29.6792572,1.28363969
27,1.45,3.65630191,29.6552861,1.33046077
27,1.5,3.88107119,29.6312557,1.37735347
27,1.55,4.11038954,29.6072001,1.4243167
27,1.6,4.34412279,29.5831512,1.47134934
27,1.65,4.58214561,29.559138,1.51845017
27,1.7,4.82434126,29.5351874,1.56561791
27,1.75,5.07060124,29.5113237,1.61285126
27,1.8,5.32082492,29.4875693,1.66014884
27,1.85,5.57491923,29.4639444,1.70750929
27,1.9,5.8327983,29.4404672,1.75493119
27,1.95,6.09438308,29.4171541,1.80241314
27,2,6.35960104,29.39402,1.84995371
27,2.05,6.62838579,29.3710778,1.89755148
27,2.1,6.90067678,29.3483393,1.94520504
27,2.15,7.17641894,29.3258146,1.99291297
27,2.2,7.45556243,29.3035128,2.0406739
27,2.25,7.73806229,29.2814416,2.08848643
27,2.3,8.02387821,29.2596077,2.13634922
27,2.35,8.31297424,29.2380167,2.18426092
27,2.4,8.60531852,29.2166735,2.23222023
27,2.45,8.9008831,29.195582,2.28022586
27,2.5,9.19964366,29.1747451,2.32827655
27,2.55,9.50157933,29.1541655,2.37637106
27,2.6,9.80667249,29.1338448,2.4245082
27,2.65,10.1149086,29.1137843,2.47268678
27,2.7,10.4262759,29.0939846,2.52090566
27,2.75,10.7407656,29.0744458,2.56916373
27,2.8,11.0583712,29.0551677,2.61745989
27,2.85,11.3790889,29.0361497,2.66579308
27,2.9,11.7029171,29.0173907,2.71416228
27,2.95,12.0298563,28.9988894,2.76256649
27,3,12.3599092,28.9806442,2.81100473
27,3.05,12.6930805,28.9626532,2.85947606
27,3.1,13.0293767,28.9449143,2.90797957
27,3.15,13.3688061,28.9274254,2.95651435
27,3.2,13.7113787,28.9101838,3.00507956
27,3.25,14.0571062,28.8931871,3.05367436
27,3.3,14.4060019,28.8764324,3.10229793
27,3.35,14.7580804,28.8599169,3.15094948
27,3.4,15.1133579,28.8436376,3.19962827
27,3.45,15.471852,28.8275916,3.24833353
27,3.5,15.8335815,28.8117758,3.29706457
27,3.55,16.1985666,28.7961869,3.34582068
27,3.6,16.5668288,28.7808218,3.39460119
27,3.65,16.9383905,28.7656772,3.44340545
27,3.7,17.3132757,28.75075,3.49223284
27,3.75,17.6915092,28.7360368,3.54108273
27,3.8,18.0731171,28.7215343,3.58995453
27,3.85,18.4581264,28.7072392,3.63884768
27,3.9,18.8465655,28.6931484,3.68776161
27,3.95,19.2384634,28.6792585,3.73669578
27,4,19.6338504,28.6655662,3.78564968
27,4.05,20.0327578,28.6520684,3.8346228
27,4.1,20.4352177,28.6387618,3.88361464
27,4.15,20.8412634,28.6256433,3.93262473
27,4.2,21.250929,28.6127096,3.98165261
27,4.25,21.6642496,28.5999577,4.03069783
27,4.3,22.0812613,28.5873845,4.07975996
27,4.35,22.5020011,28.5749869,4.12883859
27,4.4,22.9265068,28.562762,4.17793329
27,4.45,23.3548174,28.5507066,4.22704369
27,4.5,23.7869726,28.538818,4.27616939
27.5,0.1,0.0204933936,30.6494046,0.0905774087
27.5,0.15,0.0460556713,30.6457274,0.13588083
27.5,0.2,0.0817420411,30.6406058,0.18120178
27.5,0.25,0.127453563,30.6340659,0.22654588
27.5,0.3,0.183065641,30.6261407,0.271918571
27.5,0.35,0.24842987,30.6168691,0.317325074
27.5,0.4,0.323376156,30.6062959,0.362770354
27.5,0.45,0.407715075,30.5944712,0.408259092
27.5,0.5,0.501240379,30.5814492,0.453795659
27.5,0.55,0.60373159,30.5672879,0.499384101
27.5,0.6,0.714956636,30.5520483,0.54502812
27.5,0.65,0.83467444,30.5357939,0.590731069
27.5,0.7,0.962637435,30.5185896,0.636495947
27.5,0.75,1.09859396,30.5005013,0.6823254
27.5,0.8,1.24229048,30.4815953,0.728221726
27.5,0.85,1.39347365,30.4619379,0.774186883
27.5,0.9,1.55189212,30.4415944,0.820222501
27.5,0.95,1.7172982,30.420629,0.866329897
27.5,1,1.88944926,30.3991045,0.912510088
27.5,1.05,2.06810893,30.3770817,0.958763812
27.5,1.1,2.2530481,30.3546194,1.00509155
27.5,1.15,2.44404569,30.3317738,1.05149352
27.5,1.2,2.64088935,30.3085987,1.09796976
27.5,1.25,2.84337583,30.2851452,1.14452006
27.5,1.3,3.05131138,30.2614617,1.19114404
27.5,1.35,3.26451187,30.2375937,1.23784118
27.5,1.4,3.48280289,30.213584,1.28461079
27.5,1.45,3.70601974,30.1894725,1.33145205
27.5,1.5,3.93400729,30.1652965,1.37836402
27.5,1.55,4.16661988,30.1410905,1.4253457
27.5,1.6,4.40372099,30.1168864,1.47239595
27.5,1.65,4.64518309,30.0927138,1.51951362
27.5,1.7,4.89088725,30.0685997,1.56669744
27.5,1.75,5.14072286,30.0445687,1.61394615
27.5,1.8,5.39458731,30.0206434,1.66125841
27.5,1.85,5.65238558,29.9968444,1.70863287
27.5,1.9,5.91402996,29.9731901,1.75606815
27.5,1.95,6.17943963,29.9496972,1.80356288
27.5,2,6.44854039,29.9263808,1.85111565
27.5,2.05,6.72126422,29.9032542,1.89872508
27.5,2.1,6.99754905,29.8803292,1.94638977
27.5,2.15,7.27733838,29.8576163,1.99410834
27.5,2.2,7.56058098,29.8351248,2.04187942
27.5,2.25,7.8472306,29.8128626,2.08970167
27.5,2.3,8.13724569,29.7908365,2.13757373
27.5,2.35,8.43058913,29.7690526,2.18549431
27.5,2.4,8.72722799,29.7475156,2.2334621
27.5,2.45,9.02713325,29.7262298,2.28147583
27.5,2.5,9.33027964,29.7051983,2.32953428
27.5,2.55,9.63664535,29.6844238,2.37763621
27.5,2.6,9.94621191,29.6639081,2.42578044
27.5,2.65,10.2589639,29.6436527,2.47396582
27.5,2.7,10.574889,29.6236582,2.5221912
27.5,2.75,10.8939774,29.603925,2.57045549
27.5,2.8,11.2162222,29.5844529,2.61875761
27.5,2.85,11.5416189,29.5652414,2.66709652
27.5,2.9,11.8701651,29.5462896,2.71547119
27.5,2.95,12.201861,29.5275961,2.76388064
27.5,3,12.5367087,29.5091596,2.81232391
27.5,3.05,12.8747123,29.4909782,2.86080006
27.5,3.1,13.2158781,29.4730498,2.90930819
27.5,3.15,13.5602137,29.4553724,2.95784742
27.5,3.2,13.9077289,29.4379434,3.00641689
27.5,3.25,14.2584351,29.4207603,3.05501577
27.5,3.3,14.6123449,29.4038205,3.10364326
27.5,3.35,14.9694729,29.3871211,3.15229859
27.5,3.4,15.329835,29.3706593,3.20098099
27.5,3.45,15.6934483,29.354432,3.24968973
27.5,3.5,16.0603315,29.3384361,3.29842411
27.5,3.55,16.4305046,29.3226686,3.34718343
27.5,3.6,16.8039887,29.3071263,3.39596704
27.5,3.65,17.1808063,29.2918059,3.44477427
27.5,3.7,17.5609808,29.2767043,3.49360452
27.5,3.75,17.9445372,29.2618181,3.54245716
27.5,3.8,18.3315012,29.2471442,3.59133161
27.5,3.85,18.7218999,29.2326792,3.64022731
27.5,3.9,19.1157611,29.2184199,3.6891437
27.5,3.95,19.5131142,29.204363,3.73808024
27.5,4,19.9139891,29.1905053,3.78703641
27.5,4.05,20.318417,29.1768435,3.83601172
27.5,4.1,20.72643,29.1633745,3.88500568
27.5,4.15,21.1380611,29.150095,3.93401781
27.5,4.2,21.5533446,29.1370019,3.98304766
